Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
746	Collectible Minifigures / Series  4 Minifigures	col049	Lawn Gnome - Minifigure only Entry	2011	3.41
757	Pharaoh's Quest	pha006	Mac McCloud - Aviator Cap	2011	3.8
757	Pharaoh's Quest	pha008	Anubis Guard	2011	4.74
67	Town	pln167	Plain Blue Torso with Blue Arms, Tan Legs, Red Short Bill Cap, Backpack	2011	4
67	Town / City / Police	cty0199	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Crooked Smile	2011	3.6
67	Town / City / Police	cty0027a	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Helmet, Trans-Black Visor, Silver Sunglasses	2011	3.8
67	Town / City / Police	cty0200	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Smirk and Stubble Beard	2011	3.6
67	Town / City / Police	cty0201	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack	2011	4.6
733	Atlantis	atl014	Atlantis Diver 6 - Jeff Fisher - With Yellow Flippers and Trans-Yellow Visor	2011	5.56
733	Atlantis	atl015	Atlantis Barracuda Guardian	2011	5.48
757	Pharaoh's Quest	pha009	Jake Raines	2011	3.62
757	Pharaoh's Quest	pha010	Helena Tova Skvalling	2011	4.16
757	Pharaoh's Quest	pha011	Mummy Warrior 2	2011	4.48
733	Atlantis	atl016	Atlantis Diver 1 - Axel - With Yellow Flippers and Trans-Yellow Visor	2011	5.56
733	Atlantis	atl017	Atlantis Hammerhead Warrior	2011	5.52
67	Town / City	cty0202	Overalls Blue over V-Neck Shirt, Blue Legs, Red Short Bill Cap	2011	3.6
67	Town / City	cty0142a	Red Jacket with Zipper Pockets and Classic Space Logo, Dark Blue Legs, Red Short Bill Cap	2009	3.32
757	Pharaoh's Quest	pha007	Amset-Ra	2011	2.97
67	Town / City / Police	cty0204	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Smirk and Stubble Beard	2011	3.32
67	Town / City / Police	cty0203	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Dark Bluish Gray Knit Cap, Gold Tooth, Backpack	2011	4.14
67	Town / City / Police	cty0205	Police - City Suit with Blue Tie and Badge, Black Legs, Vertical Cheek Lines, White Hat, Life Jacket	2011	4.14
67	Town / City / Police	cty0206	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Gold Tooth	2011	3.37
67	Town / City / Police	cty0207	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Short Bill Cap, Life Jacket	2011	4.06
67	Town / City / Police	cty0208	Police - Jail Prisoner Jacket over Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth	2011	3.37
67	Town / City / Police	cty0210	Police - City Suit with Blue Tie and Badge, Black Legs, White Short Bill Cap, Open Grin	2011	3.32
67	Town / City / Police	cty0211	Police - City Suit with Blue Tie and Badge, Black Legs, Black Bob Cut Hair	2011	3.45
67	Town / City / Police	cty0212	Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Orange Short Tousled Hair	2011	3.3
67	Town / City / Police	cty0209	Police - City Suit with Blue Tie and Badge, Black Legs, White Hat, Brown Beard Rounded	2011	3.38
733	Atlantis	atl018	Atlantis Diver 4 - Lance Spears - With Yellow Flippers and Trans-Yellow Visor	2011	5.34
9	Castle / Kingdoms	cas475	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Stubble Smile (Dual Sided Head)	2011	3.6
67	Town	twn126	Yellow Flowers - Reddish Brown Ponytail Hair, Orange Legs	2006	3.58
67	Town	twn127	Surfboard on Ocean - Blue Legs, Black Male Hair Wavy	2006	3.42
67	Town / City	ovr040	Overalls Green with Pocket, Green Legs, Blue Cap, Thin Grin with Teeth	2008	3.34
67	Town / City	cty0213	Overalls with Tools in Pocket Blue, Blue Cap, Standard Grin	2007	3.41
78	Freestyle	fre005	Surfboard on Ocean - Blue Legs, Black Hair Male, Moustache	1995	3.27
67	Town / City	cty0215	Overalls with Safety Stripe Orange, Orange Legs, Dark Brown Tousled Hair, Open Grin and Freckles	2011	3.3
67	Town / City / Airport	air046	Airport - Blue 3 Button Jacket & Tie, Blue Hat, Blue Legs	2011	3.43
473	Sports / Soccer	soc011s01	Soccer Player - Danish Goalie, Danish Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)	2000	3.4
473	Sports / Soccer	soc018s01	Soccer Player - Danish Player 1, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc024s01	Soccer Player - Danish Player 2, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc030s01	Soccer Player - Danish Player 3, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc036s01	Soccer Player - Danish Player 4, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc040s01	Soccer Player - Danish Player 5, Danish Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc018s02	Soccer Player - Belgian Player 1, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc024s02	Soccer Player - Belgian Player 2, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc030s02	Soccer Player - Belgian Player 3, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc036s02	Soccer Player - Belgian Player 4, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc040s02	Soccer Player - Belgian Player 5, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
65	Star Wars / Star Wars Episode 4/5/6	sw0179a	Han Solo - Light Nougat, Black Vest (2010)	2008	3.25
733	Atlantis	atl019	Atlantis Lobster Guardian	2011	5.2
733	Atlantis	atl020	Atlantis Temple Statue (Poseidon)	2011	4.7
733	Atlantis	atl022	Atlantis Diver 5 - Samantha Rhodes - With Yellow Flippers and Trans-Yellow Visor	2011	5.4
733	Atlantis	atl023	Atlantis Diver 7 - Brains - With Yellow Flippers and Trans-Yellow Visor	2011	5.4
124	Train	trn229	Orange Vest with Safety Stripes - Orange Legs, Red Construction Helmet, Gray Beard	2011	3.3
757	Pharaoh's Quest	pha012	Jake Raines - Aviator Jacket	2011	4
67	Town / City / Police	cty0216	Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Brown Short Tousled Hair	2011	3.3
65	Star Wars / Star Wars The Clone Wars	sw0296	Mandalorian Death Watch Warrior	2011	4.08
65	Star Wars / Star Wars The Clone Wars	sw0297	ARF Trooper	2011	4.26
65	Star Wars / Star Wars The Clone Wars	sw0298	Clone Trooper Clone Wars with Sand Green Markings	2011	3.75
65	Star Wars / Star Wars The Clone Wars	sw0299	Bomb Squad Trooper	2011	3.69
67	Town / World City / Coast Guard	wc018a	Coast Guard World City - Orange Jacket with Zipper, Orange Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands	2004	3.68
67	Town / World City / Coast Guard	wc019a	Coast Guard World City - Orange Jacket with Zipper, Silver Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands	2004	3.68
65	Star Wars / Star Wars Episode 1	sw0300	Battle Droid Pilot with Blue Torso with Tan Insignia	2011	2
65	Star Wars / Star Wars Episode 1	sw0301	Jar Jar Binks (Printed Head)	2011	4.3
65	Star Wars / Star Wars Episode 1	sw0302	Gungan Soldier (Printed Head)	2011	4.3
227	Harry Potter	hp117	Goblin, Light Bluish Gray Legs	2011	2.91
227	Harry Potter	hp118	Goblin, Reddish Brown Legs	2011	2.91
227	Harry Potter	hp119	Garrick Ollivander, Bushy Hair with Bangs	2011	4.9
227	Harry Potter	hp121	Hermione Granger, Light Bluish Gray Sweater	2011	4.01
227	Harry Potter	hp122	Fred / George Weasley	2011	4.8
473	Sports / Soccer	soc011s02	Soccer Player - Belgian Goalie, Belgian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)	2000	3.4
473	Sports / Soccer	soc011s03	Soccer Player - Swiss Goalie, Swiss Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)	2000	3.4
473	Sports / Soccer	soc011s04	Soccer Player - Welsh Goalie, Welsh Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)	2000	3.4
473	Sports / Soccer	soc011s05	Soccer Player - Norwegian Goalie, Norwegian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)	2000	3.4
473	Sports / Soccer	soc018s03	Soccer Player - Swiss Player 1, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc024s03	Soccer Player - Swiss Player 2, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc030s03	Soccer Player - Swiss Player 3, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc036s03	Soccer Player - Swiss Player 4, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc040s03	Soccer Player - Swiss Player 5, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc018s04	Soccer Player - Welsh Player 1, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc024s04	Soccer Player - Welsh Player 2, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc030s04	Soccer Player - Welsh Player 3, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc036s04	Soccer Player - Welsh Player 4, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc040s04	Soccer Player - Welsh Player 5, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc018s05	Soccer Player - Norwegian Player 1, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc024s05	Soccer Player - Norwegian Player 2, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc030s05	Soccer Player - Norwegian Player 3, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc036s05	Soccer Player - Norwegian Player 4, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
473	Sports / Soccer	soc040s05	Soccer Player - Norwegian Player 5, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)	2000	3.4
65	Star Wars / Star Wars Legends	sw0303	R2-Q2 (Small Red Dots)	2011	4.57
65	Star Wars / Star Wars Legends	sw0304	Imperial V-wing Pilot	2011	3.95
65	Star Wars / Star Wars The Clone Wars	sw0305	Sugi	2011	3.03
65	Star Wars / Star Wars The Clone Wars	sw0306	Aurra Sing	2011	3.98
65	Star Wars / Star Wars The Clone Wars	sw0307	Embo	2011	3.96
65	Star Wars / Star Wars The Clone Wars	sw0308	Saesee Tiin	2011	4.16
65	Star Wars / Star Wars The Clone Wars	sw0309	Shaak Ti	2011	4.46
65	Star Wars / Star Wars The Clone Wars	sw0310	Luminara Unduli	2011	4.4
65	Star Wars / Star Wars The Clone Wars	sw0311	DRK-1 Dark Eye Probe Droid (Bluish Grays)	2008	1.5
65	Star Wars / Star Wars The Clone Wars	sw0312	TX-20 (Tactical Droid)	2011	2.2
65	Star Wars / Star Wars The Clone Wars	sw0313	R8-B7	2011	4.6
67	Town / City	twn128	Shirt with Female Rainbow Stars Pattern, Blue Legs, Dark Red Hair Ponytail Long with Side Bangs	2010	3.92
759	Ninjago / The Golden Weapons	njo001	Zane - The Golden Weapons	2011	3.81
759	Ninjago / The Golden Weapons	njo002	Sensei Wu - The Golden Weapons	2011	3.7
759	Ninjago / The Golden Weapons	njo003	Nuckal - Vertical Hand Clips	2011	4.11
759	Ninjago / The Golden Weapons	njo004	Jay - The Golden Weapons	2011	3.77
759	Ninjago / The Golden Weapons	njo005	Chopov - Armor, Helmet	2011	3.79
759	Ninjago / The Golden Weapons	njo007	Kai - The Golden Weapons	2011	3.77
759	Ninjago / The Golden Weapons	njo008	Bonezai	2011	2.78
759	Ninjago / The Golden Weapons	njo010	Krazi	2011	3.39
759	Ninjago / The Golden Weapons	njo011	Frakjaw - with Armor with Red Shoulder Spikes	2011	3.39
759	Ninjago / The Golden Weapons	njo012	Nya - The Golden Weapons	2011	3.51
759	Ninjago / The Golden Weapons	njo013	Lord Garmadon - The Golden Weapons	2011	3.98
759	Ninjago / The Golden Weapons	njo014	Samukai	2011	6.85
759	Ninjago / The Golden Weapons	njo015	Cole DX (Dragon eXtreme Suit) - The Golden Weapons	2011	3.8
759	Ninjago / The Golden Weapons	njo016	Jay DX (Dragon eXtreme Suit) - The Golden Weapons	2011	4
759	Ninjago / The Golden Weapons	njo009	Kai DX (Dragon eXtreme Suit) - The Golden Weapons	2011	3.8
759	Ninjago / The Golden Weapons	njo006	Cole - The Golden Weapons	2011	3.77
733	Atlantis	atl024	Atlantis Diver 3 - Ace Speedman - With Lights, Propeller, Yellow Flippers and Trans-Yellow Visor	2011	10.6
227	Harry Potter	hp123	Ron Weasley, Red Tartan Sweater	2011	3.63
759	Ninjago / The Golden Weapons	njo017	Krazi - Jester's Cap	2011	3.8
759	Ninjago / The Golden Weapons	njo018	Zane DX (Dragon eXtreme Suit) - The Golden Weapons	2011	3.86
67	Town / Divers	div017b	Divers - Red Diver 1, Red Legs with Black Hips, Red Helmet, Light Gray Scuba Tank, Flippers	1997	4.68
759	Ninjago / The Golden Weapons	njo019	Frakjaw - with Hat	2011	3.82
759	Ninjago / The Golden Weapons	njo020	Chopov	2011	2.77
65	Star Wars / Star Wars The Clone Wars	sw0314	Captain Rex with Helmet Antenna / Rangefinder	2011	5
759	Ninjago / The Golden Weapons	njo021	Chopov - Armor	2011	3.39
67	Town / City / Police	cty0217	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth, Backpack	2011	4.14
67	Town / City / Police	cty0218	Police - City Suit with Blue Tie and Badge, Black Legs, Black Eyebrows, White Hat	2011	3.38
67	Town / City / Police	cty0219	Police - City Shirt with Dark Blue Tie and Gold Badge, Dark Blue Legs, White Short Bill Cap	2011	3.32
67	Town / City	cty0220	Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided, Brown Eyebrows	2011	3.78
759	Ninjago / The Golden Weapons	gen035	Skeleton with Round Brick Head (Ninjago Bowling Pin)	2011	2.2
78	Freestyle	fre006	TV Logo Small Pattern, Green Legs, Brown Ponytail Hair	?	3.5
573	SpongeBob SquarePants	bob024	Plankton without Sticker	2006	4.07
67	Town / City / Airport	air047	Airport - Blue 3 Button Jacket & Tie, Dark Brown Hair Ponytail Long French Braided	2011	3.8
67	Town / City / Post Office	post010	Post Office White Envelope and Stripe, Red Legs, Black Hat	2011	3.3
67	Town / City / Hospital	doc035	Doctor - EMT Star of Life Button Shirt, White Legs, Dark Orange Short Tousled Hair	2011	3.4
67	Town / City / Hospital	doc036	Doctor - Lab Coat Stethoscope and Thermometer, White Legs, Reddish Brown Female Ponytail Hair, Dual Sided Head	2011	3.6
124	Train	trn145	Orange Vest with Safety Stripes - Orange Legs, Yellow Construction Helmet, Female Dual Sided Head	2011	3.3
67	Town	pln116	Plain Blue Torso with White Arms, Dark Bluish Gray Legs, Blue Short Bill Cap, Female Dual Sided Head	2011	3.3
67	Town / City / Gas Station	oct055	Octan - Blue Oil, Blue Legs, Red Short Bill Cap	2011	3.3
67	Town / City / Farm	cty0058	Overalls Farmer Green, Reddish Brown Male Hair	2011	3.3
67	Town / City / Farm	cty0059	Overalls Farmer Green, Tan Ponytail Hair	2011	3.5
67	Town / City / Police	cty0222	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Brown Eyebrows, Thin Grin, Backpack	2011	4.4
67	Town / City	twn129	Shirt with Female Rainbow Stars Pattern, Blue Legs, Dark Orange Female Hair Mid-Length	2011	4
67	Town / City	cty0119	Red Shirt with 3 Silver Logos, Dark Blue Arms, Dark Blue Legs, Tan Female Hair	2011	3.3
67	Town / City / Fire	cty0120	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Female	2011	3.4
67	Town / City / Police	cop053	Police - City Suit with Blue Tie and Badge, Black Legs, Black Female Hair	2011	3.3
67	Town / City	cty0123	Blue Jacket with Pockets and Orange Stripes, Blue Legs, Beard, Yellow Construction Helmet	2011	3.8
67	Town / City	cty0214	Overalls with Tools in Pocket Blue, Orange Short Bill Cap, Blue Short Legs, D-Basket	2011	3.7
67	Town / City	cty0183	Suit Black, Dark Red Hair Ponytail Long, Female Dual Sided Head	2011	3.9
67	Town / City	twn130	Shirt with Female Rainbow Stars Pattern, Dark Purple Short Legs, Tan Ponytail Hair	2011	3.2
67	Town / City	twn131	Classic Space Minifigure Floating Pattern, Blue Short Legs, Lime Short Bill Cap	2011	3
166	Educational & Dacta	gen036	Skeleton, Fantasy Era Torso with Standard Skull, Mechanical Arms, Red Bandana	2011	2.5
166	Educational & Dacta	gen037	Skeleton, Fantasy Era Torso with Standard Skull, Mechanical Arms, Black Bicorne Hat, Red Plume	2011	2.8
61	Pirates / Pirates II	pi135	Imperial Soldier II - Shako Hat Printed, Blue Legs, Male	2011	3.7
61	Pirates / Pirates II	pi136	Imperial Soldier II - Shako Hat Printed, Blue Legs, Female	2011	3.7
61	Pirates / Pirates II	pi137	Pirate Blue Vest, Reddish Brown Legs, Red Bandana	2011	3.5
61	Pirates / Pirates II	pi138	Captain, Bicorne Hat with Skull and Plume	2011	3.8
67	Town	twn134	Sweater Cropped with Bow, Heart Necklace, Red Skirt, Bright Light Yellow Female Hair Mid-Length	2011	4.9
9	Castle / Kingdoms	cas482	Kingdoms - Lion King Quarters	2011	4.2
9	Castle	cas483	Wizard - Sand Blue with Dark Green Legs and Hat	2011	4.6
9	Castle	cas484	Witch - Plain with Cape	2011	4.4
9	Castle	cas476	Red Sash, Helmet Closed, Light Bluish Gray Legs Short (9349)	2011	3.5
9	Castle / Kingdoms	cas477	Kingdoms - Princess, Black Hair	2011	3.9
9	Castle	cas479	Red Sash, Light Bluish Gray Neck Protector (9349)	2011	3.6
9	Castle / Kingdoms	cas480	Kingdoms - Jester, Female	2011	4
9	Castle / Kingdoms	cas478	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Brown Eyebrows, Thin Grin	2011	3.7
67	Town	twn133	Suit Black, Top Hat, Black Legs	2011	3.6
67	Town	twn132	Bride, Printed Legs	2011	4.9
53	Adventurers	adv053	Snake Charmer	2011	4.4
69	Western / Cowboys	ww009	Gold Prospector - Male	2011	3.9
69	Western / Cowboys	ww015	Gold Prospector - Female	2011	3.9
61	Pirates / Pirates II	pi139	Mermaid - Dark Red Hair Ponytail Long with Side Bangs	2011	4.8
61	Pirates / Pirates II	pi140	Merman - Dark Orange Hair	2011	4.3
65	Star Wars / Star Wars Episode 4/5/6	sw0090a	Luke Skywalker - Light Nougat, X-Wing Pilot Suit, Detailed Torso and Helmet (2010)	2006	3.6
67	Town / City / Space Port	cty0221	Spacesuit, White Legs, Blue Short Bill Cap, Brown Eyebrows	2011	3.32
252	Game	85863pb046	Microfigure Ramses Return Adventurer Yellow	2011	0.64
252	Game	85863pb047	Microfigure Ramses Return Adventurer Red	2011	0.64
252	Game	85863pb048	Microfigure Ramses Return Adventurer Orange	2011	0.64
252	Game	85863pb049	Microfigure Ramses Return Adventurer Blue	2011	0.64
167	Duplo	4555pb264	Duplo Figure, Male, Blue Legs, Green Top with Pocket, Black Cowboy Hat	2001	17
65	Star Wars / Star Wars The Clone Wars	sw0216a	EV-A4-D without Sticker	2010	5.95
746	Collectible Minifigures / Series  5 Minifigures	col074	Fitness Instructor - Minifigure only Entry	2011	4.09
746	Collectible Minifigures / Series  5 Minifigures	col077	Boxer - Minifigure only Entry	2011	4.11
746	Collectible Minifigures / Series  5 Minifigures	col068	Ice Fisherman - Minifigure only Entry	2011	4.03
746	Collectible Minifigures / Series  5 Minifigures	col067	Royal Guard - Minifigure only Entry	2011	5.04
746	Collectible Minifigures / Series  5 Minifigures	col076	Evil Dwarf - Minifigure only Entry	2011	4.28
746	Collectible Minifigures / Series  5 Minifigures	col080	Snowboarder Guy - Minifigure only Entry	2011	3.79
746	Collectible Minifigures / Series  5 Minifigures	col079	Gangster - Minifigure only Entry	2011	3.6
746	Collectible Minifigures / Series  5 Minifigures	col066	Gladiator - Minifigure only Entry	2011	4.7
746	Collectible Minifigures / Series  5 Minifigures	col072	Lumberjack - Minifigure only Entry	2011	3.35
746	Collectible Minifigures / Series  5 Minifigures	col075	Detective - Minifigure only Entry	2011	3.43
746	Collectible Minifigures / Series  5 Minifigures	col073	Small Clown - Minifigure only Entry	2011	2.9
746	Collectible Minifigures / Series  5 Minifigures	col071	Zookeeper - Minifigure only Entry	2011	3.58
746	Collectible Minifigures / Series  5 Minifigures	col078	Egyptian Queen - Minifigure only Entry	2011	4.88
746	Collectible Minifigures / Series  5 Minifigures	col065	Graduate - Minifigure only Entry	2011	3.6
746	Collectible Minifigures / Series  5 Minifigures	col070	Lizard Man - Minifigure only Entry	2011	5.16
746	Collectible Minifigures / Series  5 Minifigures	col069	Cave Woman - Minifigure only Entry	2011	3.83
759	Ninjago / The Golden Weapons	njo022	Bonezai - Armor	2011	3.39
67	Town / City	cty0129a	Red Jacket with Zipper Pockets and Classic Space Logo, Tan Legs, Red Short Bill Cap	2009	4
167	Duplo / Duplo, Town	47394pb137	Duplo Figure Lego Ville, Female, Medic, Bright Green Legs, White Top with ID Badge and EMT Star of Life Pattern, Black Hair, Brown Eyes	2010	16
167	Duplo / Duplo, Town / Police	47394pb138	Duplo Figure Lego Ville, Male Police, Dark Blue Legs & Jumpsuit with Yellow Vest, White Helmet	2011	16.2
67	Town / City / Space Port	cty0223	Spacesuit, White Legs, Space Helmet, Orange Sunglasses	2011	4.13
625	LEGO Brand Store	tls003	Lego Brand Store Male, Surfboard on Ocean - Costa Mesa	2011	3.32
625	LEGO Brand Store	tls002	Lego Brand Store Female, Pink Sun - Costa Mesa	2011	3.5
625	LEGO Brand Store	tls001	Lego Brand Store Male, Bat Wings and Crossbones - Costa Mesa	2011	3.27
167	Duplo / Winnie The Pooh	47394pb140	Duplo Figure Winnie the Pooh, Winnie (Lego Ville)	2011	14
167	Duplo / Winnie The Pooh	47394pb139	Duplo Figure Winnie the Pooh, Tigger (Lego Ville - 4600055)	2011	16
167	Duplo / Winnie The Pooh	47205pb023	Duplo Figure Winnie the Pooh, Piglet (Lego Ville)	2011	10
167	Duplo / Winnie The Pooh	Eeyorenew	Duplo Figure Winnie the Pooh, Eeyore with Stud on Back	2011	20
252	Game / Ninjago / The Golden Weapons	85863pb050	Microfigure Ninjago Cole	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb051	Microfigure Ninjago Jay	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb052	Microfigure Ninjago Skeleton Dark Purple	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb053	Microfigure Ninjago Skeleton Light Bluish Gray	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb054	Microfigure Ninjago Kai	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb055	Microfigure Ninjago Zane	2011	0.64
252	Game / Ninjago / The Golden Weapons	85863pb056	Microfigure Ninjago Sensei Wu	2011	0.64
759	Ninjago / The Golden Weapons	njo023	Frakjaw	2011	2.76
67	Town / City / Space Port	cty0224	Blue Jacket with Pockets and Orange Stripes, Blue Legs, Blue Short Bill Cap, Glasses, Open Smile	2011	3
759	Ninjago / The Golden Weapons	njo024	Kruncha - Vertical Hand Clips	2011	4.71
67	Town / City / Space Port	cty0226	Spacesuit, White Legs, Blue Short Bill Cap, Black Eyebrows	2011	3
67	Town / City / Space Port	twn135	Black Vest with Blue Striped Tie, Light Bluish Gray Legs, White Arms, Dark Brown Hair, Brown Beard Rounded	2011	3
67	Town / City / Space Port	cty0227	Blue Jacket with Pockets and Orange Stripes, Blue Legs, Orange Short Bill Cap, Silver Sunglasses	2011	3
124	Train	trn149	Maersk Train Workman 1 - Gray Beard	2011	3
124	Train	trn150	Maersk Train Workman 2 - Silver Sunglasses	2011	3
124	Train	trn151	Maersk Train Workman 3 - Smile and White Glasses	2011	3
67	Town / City / Space Port	cty0225	Spacesuit, White Legs, Blue Short Bill Cap, Eyelashes	2011	3
67	Town / City / Airport	air048	Airport - Pilot with Red Tie and 6 Buttons, Black Legs, Reddish Brown Hair, Brown Beard Rounded	2011	3
67	Town / City / Airport	twn136	Dark Blue Jacket, Light Blue Shirt, Dark Bluish Gray Legs, Dark Orange Male Hair	2011	3
759	Ninjago / The Golden Weapons	njo025	Nuckal - Horizontal Hand Clips	2011	4.5
167	Duplo / Duplo, Town / Police	47394pb141	Duplo Figure Lego Ville, Male Police, Dark Blue Legs, Light Blue Top with Badge and Tie, Nougat Hands, Black Hat	2011	14.5
67	Town / City / Police	cty0228	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Helmet, Trans-Black Visor	2011	3
625	LEGO Brand Store	tls004	Lego Brand Store Male, Bat Wings and Crossbones - Indianapolis	2011	3.3
625	LEGO Brand Store	tls005	Lego Brand Store Female, Pink Sun - Indianapolis	2011	3.87
625	LEGO Brand Store	tls006	Lego Brand Store Male, Surfboard on Ocean - Indianapolis	2011	3.32
746	Collectible Minifigures / Series  4 Minifigures	col063	Ice Skater - Minifigure only Entry	2011	3.83
746	Collectible Minifigures / Series  4 Minifigures	col056	Hockey Player - Minifigure only Entry	2011	4.54
625	LEGO Brand Store	tls007	Lego Brand Store Female, Pink Sun - Beachwood	2011	3.87
625	LEGO Brand Store	tls008	Lego Brand Store Male, Bat Wings and Crossbones - Beachwood	2011	3.3
625	LEGO Brand Store	tls009	Lego Brand Store Male, Surfboard on Ocean - Beachwood	2011	3.32
67	Town / City / Police	cty0230	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Helmet, Trans-Black Visor, Cheek Lines	2011	4
67	Town / City / Police	cty0231	Police - City Leather Jacket with Gold Badge and 'POLICE' on Back, White Short Bill Cap, Lopsided Smile	2011	4
761	Pirates of the Caribbean	poc001	Captain Jack Sparrow	2011	4.6
761	Pirates of the Caribbean	poc002	Elizabeth Swann Turner	2011	5.13
761	Pirates of the Caribbean	poc003	Skeleton Barbossa	2011	4.03
761	Pirates of the Caribbean	poc004	Hector Barbossa	2011	4.26
761	Pirates of the Caribbean	poc005	Admiral Norrington	2011	4
761	Pirates of the Caribbean	poc006	Angelica	2011	5.19
761	Pirates of the Caribbean	poc007	Blackbeard	2011	4.93
761	Pirates of the Caribbean	poc008	Cannibal 1	2011	4.3
761	Pirates of the Caribbean	poc009	Cannibal 2	2011	4.3
